itemid	bin_latitude	bin_longitude	bin_timestamp
1354	19680.0	19680.0	115
11	14760.0	22140.0	14
34	14760.0	22140.0	33
1063	17220.0	12300.0	43
34	9840.0	19680.0	63
1354	19680.0	17220.0	98
119	17220.0	22140.0	89
270	14760.0	24600.0	52
822	14760.0	22140.0	25
1158	19680.0	19680.0	79
589	19680.0	17220.0	53
440	14760.0	14760.0	3
1243	12300.0	19680.0	43
1002	14760.0	22140.0	21
1223	14760.0	24600.0	34
589	19680.0	17220.0	44
1137	14760.0	24600.0	43
389	12300.0	27060.0	8
1174	14760.0	27060.0	34
650	19680.0	17220.0	29
553	14760.0	22140.0	25
1012	14760.0	22140.0	76
184	19680.0	17220.0	53
1002	12300.0	19680.0	50
1367	19680.0	17220.0	67
222	4920.0	19680.0	20
1237	14760.0	22140.0	8
650	19680.0	17220.0	8
451	19680.0	17220.0	88
440	17220.0	12300.0	44
119	4920.0	19680.0	6
1158	19680.0	17220.0	36
1079	19680.0	17220.0	18
222	7380.0	17220.0	59
908	7380.0	17220.0	90
36	7380.0	19680.0	22
1184	19680.0	17220.0	76
1046	4920.0	19680.0	9
62	19680.0	17220.0	26
980	14760.0	24600.0	52
650	19680.0	17220.0	57
36	12300.0	22140.0	62
1158	19680.0	17220.0	22
261	14760.0	24600.0	32
1016	19680.0	17220.0	42
11	12300.0	14760.0	90
1012	12300.0	27060.0	7
270	14760.0	27060.0	14
1305	19680.0	19680.0	96
1159	17220.0	12300.0	19
1223	14760.0	22140.0	62
696	12300.0	19680.0	91
127	4920.0	19680.0	12
831	19680.0	17220.0	33
1174	14760.0	22140.0	86
1354	19680.0	17220.0	19
270	14760.0	27060.0	25
1174	14760.0	27060.0	15
565	17220.0	12300.0	17
184	19680.0	17220.0	25
440	17220.0	12300.0	27
989	14760.0	27060.0	30
1354	19680.0	19680.0	111
270	14760.0	24600.0	40
980	14760.0	27060.0	23
1354	19680.0	17220.0	93
767	12300.0	22140.0	64
372	7380.0	17220.0	45
589	19680.0	17220.0	82
696	14760.0	27060.0	10
877	14760.0	24600.0	48
1046	7380.0	19680.0	28
333	19680.0	17220.0	29
650	19680.0	17220.0	5
726	14760.0	22140.0	76
767	14760.0	19680.0	35
1237	14760.0	22140.0	29
908	12300.0	19680.0	56
1367	19680.0	17220.0	64
1305	19680.0	19680.0	92
62	17220.0	17220.0	48
119	7380.0	19680.0	27
270	14760.0	27060.0	23
11	14760.0	22140.0	28
1174	14760.0	24600.0	46
270	14760.0	22140.0	82
1223	14760.0	22140.0	69
261	14760.0	24600.0	38
392	4920.0	19680.0	16
493	17220.0	12300.0	24
673	19680.0	17220.0	51
726	14760.0	27060.0	28
440	17220.0	14760.0	17
1223	14760.0	22140.0	68
1046	7380.0	19680.0	35
381	17220.0	12300.0	37
1184	19680.0	17220.0	42
119	4920.0	19680.0	1
767	14760.0	22140.0	2
527	14760.0	27060.0	21
385	19680.0	17220.0	34
1159	17220.0	14760.0	12
1237	14760.0	22140.0	47
11	12300.0	17220.0	64
420	7380.0	19680.0	56
1354	19680.0	17220.0	85
